id,value,category
1,0.02598374243825674,A
2,0.5291787388268858,A
3,0.6228960542939603,C
4,0.2561380146071315,D
5,0.9028581301681697,C
6,0.29928060760721564,E
7,0.3532353430055082,C
8,0.9122991436161101,C
9,0.7527087447233498,E
10,0.882851729169488,B
11,0.9140681370627135,A
12,0.8681926606222987,B
13,0.5368873167317361,B
14,0.6591808444354683,E
15,0.6253563403151929,D
16,0.5294090111274272,E
17,0.9674956910312176,E
18,0.488197929225862,D
19,0.02197865745984018,D
20,0.8788685339968652,C
21,0.33723546867258847,E
22,0.9799061897210777,E
23,0.8079327966552228,E
24,0.5064895839896053,A
25,0.14393815002404153,C
26,0.553102791775018,B
27,0.6329067458864301,B
28,0.12013675668276846,E
29,0.731138231465593,D
30,0.6122999959625304,E
31,0.40468772081658244,B
32,0.681231202557683,B
33,0.8375921417027712,C
34,0.050187046406790614,C
35,0.18958336766809225,A
36,0.02121674851514399,E
37,0.20864584343507886,C
38,0.7301032366231084,B
39,0.8509269086644053,D
40,0.7794924317859113,A
41,0.5249358115252107,D
42,0.26291615469381213,B
43,0.8352477385196835,E
44,0.27603129926137626,B
45,0.008069954812526703,C
46,0.04461059486493468,E
47,0.34902869793586433,D
48,0.6154831703752279,A
49,0.15993191790767014,E
50,0.7132236522156745,B
51,0.28044792427681386,A
52,0.26570482715032995,A
53,0.5601992132142186,A
54,0.5353969989810139,D
55,0.4825776373036206,A
56,0.5971837220713496,C
57,0.9849183976184577,A
58,0.02720039081759751,D
59,0.4440395664423704,B
60,0.473857311764732,D
61,0.9304005946032703,A
62,0.9217868470586836,E
63,0.47149812150746584,C
64,0.6370278235990554,D
65,0.8003316395916045,B
66,0.4860608570743352,C
67,0.6288214772939682,E
68,0.9645488138776273,A
69,0.21006713807582855,C
70,0.1112480596639216,A
71,0.8745891822036356,C
72,0.18003126187250018,B
73,0.8733836452011019,D
74,0.470478396397084,D
75,0.23141089105047286,B
76,0.39948719716630876,C
77,0.631612746277824,A
78,0.9273509180638939,E
79,0.5237767910584807,D
80,0.36090551665984094,E
81,0.7575205524917692,E
82,0.400172354420647,A
83,0.6902100960724056,D
84,0.7865629810839891,B
85,0.8030231280717999,E
86,0.354220456443727,E
87,0.7472300671506673,D
88,0.15274688880890608,A
89,0.5695282486267388,C
90,0.601763843325898,A
91,0.21775198192335665,A
92,0.02230382547713816,C
93,0.33730405452661216,B
94,0.6338099800050259,E
95,0.18401342118158937,A
96,0.6735275909304619,A
97,0.6492286771535873,A
98,0.8631450373213738,C
99,0.9827467610593885,B
100,0.5436841736081988,D
