id,value,category
1,0.210971423657611,C
2,0.8139947371091694,E
3,0.3585734572261572,D
4,0.5190657179336995,D
5,0.6479084407910705,C
6,0.6683495359029621,B
7,0.4067656786646694,C
8,0.08812995115295053,C
9,0.10270288703031838,C
10,0.18261952791363,D
11,0.185269856126979,B
12,0.680289055686444,B
13,0.3954821873921901,E
14,0.32587512908503413,B
15,0.21772682154551148,E
16,0.3918617907911539,E
17,0.608552708523348,E
18,0.01895579695701599,A
19,0.8604384923819453,D
20,0.48376812250353396,C
21,0.3086239234544337,C
22,0.4264210464898497,E
23,0.663586565759033,C
24,0.43972495291382074,C
25,0.29803680698387325,C
26,0.9002147866412997,C
27,0.9913823616225272,E
28,0.9377841046079993,B
29,0.9085491942241788,C
30,0.20640085637569427,E
31,0.4231497631408274,A
32,0.8004375044256449,B
33,0.19939012872055173,C
34,0.749024931108579,E
35,0.0422570607624948,C
36,0.0440110785420984,D
37,0.5843490897677839,D
38,0.7932419469580054,A
39,0.22947149770334363,B
40,0.6954209664836526,C
41,0.9949404757935554,A
42,0.10267728008329868,C
43,0.2954532715957612,E
44,0.8100338636431843,E
45,0.43014623667113483,E
46,0.08169059758074582,C
47,0.4941612505353987,D
48,0.5225027976557612,D
49,0.5926959046628326,C
50,0.7887367587536573,B
51,0.05271087912842631,B
52,0.6797185887116939,C
53,0.5132686111610383,A
54,0.8538056581746787,B
55,0.08315970469266176,D
56,0.8379555221181363,C
57,0.37783062690868974,E
58,0.6527684449683875,B
59,0.09272126061841846,A
60,0.9877363087143749,D
61,0.9387598354369402,B
62,0.3927709241397679,A
63,0.8345610960386693,C
64,0.5805851761251688,B
65,0.28174673533067107,A
66,0.58425094303675,C
67,0.6765840435400605,D
68,0.7317170028109103,C
69,0.18673892435617745,E
70,0.45591150992549956,C
71,0.8253435620572418,A
72,0.19615305308252573,C
73,0.6540035610087216,D
74,0.17021942231804132,E
75,0.4645562693476677,E
76,0.2192787986714393,D
77,0.3288345402106643,E
78,0.4015817022882402,D
79,0.41269566561095417,E
80,0.19571895501576364,D
81,0.5680689367000014,C
82,0.2745957945007831,B
83,0.15567911718972027,B
84,0.2161819979082793,B
85,0.7584438803605735,E
86,0.22143720323219895,B
87,0.06289627589285374,A
88,0.26332271518185735,A
89,0.568171686027199,E
90,0.560095829423517,B
91,0.8531549922190607,A
92,0.11626340541988611,E
93,0.6659250296652317,E
94,0.5490467308554798,D
95,0.7070999566931278,A
96,0.5146225732751191,B
97,0.6547309141606092,B
98,0.2106595488730818,D
99,0.26847344310954213,C
100,0.6696904993150383,D
