id,value,category
1,0.4035076117143035,A
2,0.9296423678752035,D
3,0.4626750850584358,E
4,0.3462008764036,E
5,0.805144066689536,D
6,0.5126878335140646,A
7,0.030957643873989582,E
8,0.7460077467840165,B
9,0.07322450610809028,A
10,0.5474665469955653,A
11,0.8884594205301255,C
12,0.9682864407077432,C
13,0.010024026967585087,E
14,0.2589242965914309,B
15,0.6350513233337551,E
16,0.10801131743937731,D
17,0.9259528671391308,D
18,0.38723854278214276,C
19,0.19875196903012693,A
20,0.128704818431288,D
21,0.9166975659318268,E
22,0.6099311718717217,C
23,0.24834544374607503,D
24,0.34979458479210734,A
25,0.6473810896277428,D
26,0.3678526266012341,A
27,0.4100305999163538,E
28,0.8738462354522198,C
29,0.23670922336168587,A
30,0.19873401429504156,E
31,0.7091813234146684,A
32,0.9642966899555176,C
33,0.28217213484458625,E
34,0.2790500277187675,D
35,0.35077227209694684,A
36,0.46655943081714213,A
37,0.7251579924486578,C
38,0.7443698782008141,C
39,0.6842090524733067,A
40,0.7407064426224679,D
41,0.4572949630673975,C
42,0.25181783316656947,E
43,0.7085833419114351,A
44,0.19296275335364044,B
45,0.7756312361452729,D
46,0.2381419399753213,D
47,0.38485662708990276,C
48,0.45895970496349037,C
49,0.2923732860945165,C
50,0.9720449377782643,B
51,0.645698829786852,E
52,0.4029420136939734,D
53,0.3916571361478418,C
54,0.8122081935871392,A
55,0.7447605484630913,D
56,0.051722145173698664,B
57,0.19323841016739607,E
58,0.9303288625087589,C
59,0.8782017559278756,B
60,0.2153826830908656,B
61,0.17934521799907088,C
62,0.4657588144764304,D
63,0.33269498706795275,A
64,0.0640414182562381,B
65,0.3479532110504806,C
66,0.7738630145322531,A
67,0.7031599290203303,B
68,0.42010535043664277,A
69,0.8329321979545057,A
70,0.948913601692766,B
71,0.18379929568618536,A
72,0.6122600759845227,E
73,0.7126009264029562,B
74,0.19154450111091137,E
75,0.7697575234342366,B
76,0.7803645406384021,E
77,0.6463786920066923,D
78,0.8047431444283575,E
79,0.9461027851793915,B
80,0.3592217571567744,A
81,0.4397893089335412,E
82,0.1848895421717316,E
83,0.5174348123837262,D
84,0.7470080205239356,B
85,0.515561162494123,C
86,0.1586274413857609,D
87,0.8683692903723568,B
88,0.38460769527591765,A
89,0.010320600355044007,E
90,0.7689377819187939,A
91,0.9334839251823723,C
92,0.9699115725234151,E
93,0.816370852990076,D
94,0.4938594887498766,D
95,0.06137168011628091,D
96,0.3739793230779469,B
97,0.5168700162321329,B
98,0.8536558877676725,D
99,0.28142512077465653,A
100,0.37653651065193117,D
