id,value,category
1,0.5564550755079836,B
2,0.22704762034118176,D
3,0.6743375528603792,B
4,0.6565371295437217,C
5,0.42669604532420635,E
6,0.4329200694337487,B
7,0.7735445478465408,A
8,0.025817050598561764,B
9,0.44354567490518093,A
10,0.12007867521606386,E
11,0.7043945025652647,B
12,0.041502431966364384,C
13,0.9672744434792548,C
14,0.8551905462518334,A
15,0.00612695817835629,A
16,0.31087201042100787,C
17,0.1854547772090882,C
18,0.1276062533725053,D
19,0.4946231869980693,E
20,0.810751052107662,A
21,0.7900632917881012,D
22,0.8856755921151489,B
23,0.6802575569599867,C
24,0.8404869250953197,E
25,0.8003543396480381,A
26,0.8008416346274316,E
27,0.08830283163115382,A
28,0.008088035508990288,A
29,0.3390694747213274,B
30,0.41908297734335065,A
31,0.3544333807658404,B
32,0.8256107703782618,B
33,0.049736771965399384,C
34,0.8449511234648526,B
35,0.2602788517251611,B
36,0.9453688145149499,D
37,0.30962915625423193,A
38,0.1762091708369553,B
39,0.40140870213508606,E
40,0.42529143090359867,C
41,0.6681730388663709,B
42,0.8891962266061455,C
43,0.8153690563049167,C
44,0.2240713438950479,B
45,0.14732407545670867,D
46,0.6693229384254664,C
47,0.17258729925379157,A
48,0.9883862666320056,C
49,0.2785594693850726,C
50,0.9739888242911547,D
51,0.5606419802643359,B
52,0.27152441209182143,C
53,0.8576558048371226,C
54,0.06458545778878033,A
55,0.6577552380040288,A
56,0.3087142235599458,E
57,0.8192402475979179,B
58,0.6449469921644777,E
59,0.56016457779333,B
60,0.7267078969161958,E
61,0.2783201120328158,B
62,0.4719942435622215,A
63,0.5049963449127972,D
64,0.6214610028546304,B
65,0.6012897395994514,B
66,0.0845720274373889,A
67,0.9476627742405981,D
68,0.8038810763973743,B
69,0.8301507758442312,A
70,0.3180963459890336,C
71,0.04174126358702779,E
72,0.007281751139089465,D
73,0.8395341492723674,A
74,0.7341797577682883,A
75,0.06878563039936125,A
76,0.4920339831151068,A
77,0.5594205418601632,D
78,0.7293870428111404,D
79,0.3712217644788325,D
80,0.14651715802028775,B
81,0.7013751456979662,E
82,0.1554262440185994,A
83,0.6451584782917053,A
84,0.6053451267071068,A
85,0.9832321566063911,D
86,0.7902185481507331,A
87,0.7127568549476564,D
88,0.15537026803940535,A
89,0.10023621679283679,C
90,0.5504293665289879,B
91,0.6949043562635779,A
92,0.8521972927264869,D
93,0.04897501762025058,D
94,0.509846807224676,A
95,0.2889692729804665,D
96,0.869911243673414,D
97,0.32777626789174974,C
98,0.30530679295770824,C
99,0.11973788449540734,C
100,0.9395792826544493,C
