id,value,category
1,0.5276012129615992,C
2,0.10276237898506224,E
3,0.0642556119710207,E
4,0.28324198513291776,C
5,0.15656606550328434,A
6,0.11486317380331457,C
7,0.8922737641260028,D
8,0.3331328732892871,E
9,0.6497369839344174,E
10,0.9122871130239218,C
11,0.18124618008732796,D
12,0.8905839885119349,E
13,0.5865903845988214,E
14,0.4164955294691026,B
15,0.2843049180228263,E
16,0.9708510295022279,B
17,0.5052742830011994,B
18,0.747761151753366,B
19,0.15567045169882476,E
20,0.021108588203787804,E
21,0.8882860981393605,B
22,0.6912829834036529,B
23,0.4117908130865544,E
24,0.11885775369592011,B
25,0.07755771256051958,E
26,0.16272318037226796,C
27,0.5400571315549314,C
28,0.36006328207440674,A
29,0.4211623123846948,E
30,0.6717195741366595,B
31,0.2389130317606032,D
32,0.4641108834184706,D
33,0.22880257037468255,D
34,0.8300679998937994,A
35,0.4222797602415085,C
36,0.7052569566294551,C
37,0.06300813890993595,C
38,0.05375863634981215,B
39,0.40542954090051353,E
40,0.592670745914802,D
41,0.12473699497058988,B
42,0.8568767523393035,E
43,0.8080924155656248,C
44,0.7755666163284332,C
45,0.2764877681620419,D
46,0.8837385289371014,E
47,0.6651118136942387,B
48,0.4557396285235882,A
49,0.6743940401356667,C
50,0.446756643243134,B
51,0.18278972245752811,E
52,0.10418619541451335,C
53,0.27730302046984434,E
54,0.583017801400274,B
55,0.23717542248778045,D
56,0.046258699148893356,D
57,0.5311297858133912,A
58,0.46319164521992207,E
59,0.15544248069636524,A
60,0.9078342039138079,A
61,0.36330592655576766,B
62,0.8549620804842561,B
63,0.37655278854072094,D
64,0.8077259364072233,C
65,0.3564768631476909,C
66,0.11151128238998353,A
67,0.867153731174767,A
68,0.5361443259753287,A
69,0.8040086459368467,C
70,0.18554935744032264,C
71,0.24179350095801055,D
72,0.5471692755818367,B
73,0.3895800830796361,B
74,0.06536417943425477,E
75,0.26478274539113045,D
76,0.034908805740997195,B
77,0.21852136310189962,B
78,0.639505797997117,E
79,0.8677981172222644,A
80,0.204621548531577,D
81,0.38137934543192387,B
82,0.31285884720273316,C
83,0.8413446680642664,A
84,0.6188384206034243,E
85,0.15186797454953194,C
86,0.5010500925127417,A
87,0.36516322288662195,B
88,0.5936327539384365,D
89,0.01265991572290659,E
90,0.7102032825350761,C
91,0.10865593375638127,E
92,0.4089997240807861,D
93,0.9126301547512412,B
94,0.07001400692388415,C
95,0.5380837258417159,B
96,0.6869745871517807,D
97,0.704487606883049,E
98,0.030716455774381757,C
99,0.6779917972162366,B
100,0.09915658691897988,C
