id,value,category
1,0.2418189903255552,B
2,0.8665217517409474,A
3,0.5332720514852554,D
4,0.29245889256708324,D
5,0.5685650072991848,A
6,0.550436606630683,C
7,0.9215798689983785,C
8,0.9182414063252509,A
9,0.10533908661454916,E
10,0.44371832557953894,B
11,0.8358932707924396,A
12,0.49473069584928453,C
13,0.24112064857035875,B
14,0.18750657630153,D
15,0.7247097552753985,A
16,0.4166042630095035,E
17,0.8599910927005112,C
18,0.24923358857631683,D
19,0.8571694183629006,D
20,0.9165044820401818,A
21,0.25146168866194785,D
22,0.8156511003617197,D
23,0.316010749200359,E
24,0.06280615250580013,D
25,0.25361001095734537,A
26,0.20421660994179547,C
27,0.008333465550094843,B
28,0.04830830870196223,D
29,0.2757033067755401,C
30,0.9619722708594054,C
31,0.07582433801144361,C
32,0.19424925441853702,B
33,0.41205085604451597,B
34,0.9234878609422594,B
35,0.5818296161014587,B
36,0.30345027544535697,B
37,0.16594804194755852,E
38,0.29270274797454476,C
39,0.01075741252861917,A
40,0.7796229019295424,D
41,0.6780712541658431,B
42,0.7780695960391313,C
43,0.9476396583486348,C
44,0.6618813765235245,E
45,0.7716544370632619,A
46,0.034316105768084526,B
47,0.8992578086908907,C
48,0.5205206179525703,D
49,0.5471936031244695,D
50,0.8772836828138679,B
51,0.690803007921204,D
52,0.7678805866744369,B
53,0.5026784848887473,D
54,0.9025576976127923,E
55,0.2845883290283382,C
56,0.1432551967445761,C
57,0.1174084129743278,A
58,0.8540528265293688,D
59,0.7366426412481815,E
60,0.9078203099779785,C
61,0.49566235672682524,B
62,0.2078686743043363,A
63,0.8930101625155658,B
64,0.8594724026042968,A
65,0.7557341363281012,A
66,0.4027269941288978,D
67,0.4228187557309866,E
68,0.6072091630194336,E
69,0.6722278567031026,C
70,0.8244872752111405,C
71,0.8855255995877087,E
72,0.598515106132254,A
73,0.7929075781721622,E
74,0.9571892884559929,A
75,0.4422646339517087,C
76,0.33561579673551023,B
77,0.3601481474470347,E
78,0.7660239699762315,B
79,0.8948856592178345,B
80,0.7081855721771717,E
81,0.4886230349075049,E
82,0.17309523257426918,E
83,0.5228044607210904,B
84,0.6049450882710516,C
85,0.6482912674546242,B
86,0.1280133610125631,A
87,0.30186116765253246,C
88,0.22194314212538302,A
89,0.6818060295190662,B
90,0.5050049782730639,A
91,0.6174073715228587,B
92,0.7347637529019266,D
93,0.7953806903678924,E
94,0.8598118014633656,B
95,0.402880901703611,A
96,0.29175493819639087,C
97,0.6347628906369209,D
98,0.8828818583860993,B
99,0.0347094249445945,C
100,0.767420835327357,B
