id,value,category
1,0.9262280736584216,C
2,0.9113746804650873,E
3,0.6753915229346603,B
4,0.0827545253559947,B
5,0.9782551927492023,E
6,0.3247446781024337,B
7,0.2126414063386619,A
8,0.9417919332627207,B
9,0.06661178171634674,B
10,0.745666068745777,B
11,0.44625252950936556,A
12,0.19987605861388147,C
13,0.7163993837311864,C
14,0.989894897909835,E
15,0.49227161589078605,D
16,0.3601351820398122,E
17,0.3984484823886305,C
18,0.8560877023264766,A
19,0.9596630069427192,D
20,0.8010373213328421,A
21,0.14214815525338054,C
22,0.5248839284759015,B
23,0.20497318962588906,A
24,0.6197290797717869,C
25,0.27254280471242964,B
26,0.3326920757535845,C
27,0.0161953445058316,D
28,0.4905588075052947,C
29,0.7392287461552769,E
30,0.897686070529744,C
31,0.6257401828188449,E
32,0.8513426680583507,C
33,0.39044262492097914,C
34,0.9161334405653179,A
35,0.39428152050822973,B
36,0.6218399619683623,E
37,0.030611720867455006,B
38,0.5722926950547844,B
39,0.3195849573239684,E
40,0.8876542923972011,C
41,0.1553913769312203,B
42,0.3678580285049975,C
43,0.5357956499792635,B
44,0.8889756016433239,B
45,0.05036691832356155,D
46,0.878103953320533,D
47,0.18764011096209288,C
48,0.8700493236538023,B
49,0.11629886971786618,D
50,0.0973812083248049,B
51,0.5368033747654408,A
52,0.05887254676781595,E
53,0.809567580698058,C
54,0.8762311923783273,C
55,0.1229339858982712,C
56,0.636362120276317,C
57,0.6065313569270074,A
58,0.15968907461501658,C
59,0.21072380570694804,D
60,0.1923261252231896,C
61,0.8583252385724336,D
62,0.8559748406987637,B
63,0.3540012005250901,D
64,0.373134441440925,B
65,0.5060139305423945,D
66,0.2808162614237517,B
67,0.6464918879792094,E
68,0.4461929888930172,A
69,0.8727850767318159,D
70,0.29819820169359446,C
71,0.8506984750274569,B
72,0.3601240240968764,C
73,0.8617769789416343,B
74,0.7641846779733896,B
75,0.45558378868736327,B
76,0.3222584114409983,C
77,0.9478641231544316,D
78,0.16759169637225568,B
79,0.39112437330186367,B
80,0.5981181839015335,E
81,0.6538539323955774,E
82,0.0019665108993649483,C
83,0.2567675872705877,C
84,0.6104800140019506,E
85,0.13831891026347876,C
86,0.18959520081989467,A
87,0.3375557118561119,E
88,0.40420609433203936,D
89,0.1415877416729927,D
90,0.8911338150501251,B
91,0.8946981807239354,E
92,0.9651625496335328,E
93,0.2911836504936218,A
94,0.7464768595527858,C
95,0.03175755590200424,E
96,0.40036834427155554,D
97,0.2618678610306233,E
98,0.06387704075314105,C
99,0.5109324438963085,D
100,0.7789160136599094,D
