id,value,category
1,0.7023909550625831,B
2,0.06881584203802049,D
3,0.5051625873893499,D
4,0.22594820708036423,A
5,0.4916172195225954,C
6,0.5051555933896452,A
7,0.7744182024616748,C
8,0.31367588066495955,B
9,0.3093925449065864,D
10,0.5275762802921236,E
11,0.1337946909479797,A
12,0.028424518182873726,B
13,0.20107728894799948,C
14,0.9048610420431942,A
15,0.012911386555060744,B
16,0.86714464914985,B
17,0.22290862444788218,E
18,0.06454183254390955,D
19,0.4916453000623733,C
20,0.11292221467010677,D
21,0.705173461465165,B
22,0.16503466153517365,D
23,0.4124182090163231,B
24,0.717809367692098,E
25,0.930789150763303,B
26,0.2550809483509511,C
27,0.7066724840551615,B
28,0.5494055061135441,B
29,0.6006126867141575,B
30,0.6552816007751971,E
31,0.16402102261781693,A
32,0.20459024724550545,B
33,0.898681050632149,C
34,0.585137021029368,B
35,0.12724735215306282,A
36,0.5331275926437229,D
37,0.10771609214134514,D
38,0.08824469801038504,D
39,0.7103250578511506,E
40,0.8499555750750005,D
41,0.0050950993318110704,E
42,0.005649372469633818,E
43,0.8974930576514453,E
44,0.12723351665772498,E
45,0.06211927602998912,E
46,0.43454011669382453,A
47,0.8945810389705002,A
48,0.8489353712648153,E
49,0.39845786546356976,E
50,0.6742007825523615,D
51,0.6949254418723285,E
52,0.8771140661556274,A
53,0.39598239492625,A
54,0.6603555255569518,B
55,0.3530283565632999,C
56,0.7902105499524623,D
57,0.09350346960127354,A
58,0.309801640920341,B
59,0.4781901689711958,B
60,0.9577357724774629,C
61,0.2068635707255453,E
62,9.199830237776041e-4,B
63,0.39570295554585755,A
64,0.9117550908122212,C
65,0.583919113734737,E
66,0.7419663711916655,D
67,0.8936481650453061,A
68,0.4374678754247725,E
69,0.1498332021292299,D
70,0.5552044822834432,A
71,0.05041371565312147,B
72,0.7971974390093237,D
73,0.6571502694860101,B
74,0.22091667936183512,B
75,0.8391293985769153,E
76,0.8125256334897131,E
77,0.23251942545175552,A
78,0.13039755821228027,D
79,0.604719775961712,B
80,0.03728114394471049,D
81,0.5175266622100025,C
82,0.5390425375662744,E
83,0.7477500480599701,D
84,0.7850067096296698,E
85,0.7908506460953504,C
86,0.5713047715835273,D
87,0.3070994208101183,B
88,0.42905526235699654,C
89,0.26759148016572,A
90,0.5907108222600073,A
91,0.6609364640899003,D
92,0.7846102325711399,E
93,0.3912050514481962,C
94,0.12147564650513232,A
95,0.8255850907880813,B
96,0.1359435662161559,E
97,0.46608173893764615,A
98,0.1834747006651014,B
99,0.24421496922150254,A
100,0.9842384229414165,E
