id,value,category
1,0.07927353284321725,A
2,0.447029564762488,A
3,0.2642945784609765,A
4,0.1938181365840137,B
5,0.857217249693349,A
6,0.4116452648304403,A
7,0.7793769554700702,D
8,0.8023455003276467,E
9,0.9918866350781173,B
10,0.006230245111510158,D
11,0.8780106673948467,E
12,0.20559192239306867,D
13,0.6052517823409289,A
14,0.4153614148963243,A
15,0.3451896838378161,A
16,0.693530767923221,E
17,0.31595272570848465,D
18,0.9566933447495103,A
19,0.5744877012912184,D
20,0.48862147191539407,E
21,0.36013265373185277,A
22,0.5593997221440077,A
23,0.6241120751947165,E
24,0.7368363360874355,A
25,0.8773086499422789,D
26,0.20756291248835623,E
27,0.8084794096648693,C
28,0.7841165142599493,D
29,0.43242579489015043,D
30,0.4651532561983913,A
31,0.3638036581687629,E
32,0.922166392672807,D
33,0.8342139697633684,D
34,0.9084800663404167,C
35,0.9319106335751712,B
36,0.9563714512623847,D
37,0.6032861641142517,D
38,0.21766243688762188,B
39,0.2564873597584665,D
40,0.09296008571982384,D
41,0.22210648749023676,A
42,0.810576694784686,A
43,0.22893736395053566,B
44,0.37013117130845785,E
45,0.708553092321381,B
46,0.9592452184297144,C
47,0.4118562024086714,C
48,0.6508264697622508,E
49,0.8240000829100609,A
50,0.7875100634992123,D
51,0.5192260632757097,B
52,0.586239518597722,A
53,0.4383671737741679,E
54,0.47697977046482265,E
55,0.7794015167746693,B
56,0.7984426063485444,C
57,0.9871462148148566,C
58,0.9311776435934007,E
59,0.13321241200901568,E
60,0.14833051385357976,D
61,0.6007401116658002,A
62,0.17488265596330166,C
63,0.980681031011045,E
64,0.7049577687866986,E
65,0.0245041495654732,A
66,0.2539822440594435,D
67,0.5557577242143452,C
68,0.05187240056693554,E
69,0.23760737851262093,C
70,0.9211700800806284,E
71,0.06582788471132517,C
72,0.30683703371323645,C
73,0.9613905674777925,A
74,0.6799830279778689,D
75,0.21321718906983733,C
76,0.3598651175852865,D
77,0.03428739635273814,B
78,0.013783140573650599,C
79,0.5163417987059802,A
80,0.385162420803681,A
81,0.7271475018933415,A
82,0.31040748534724116,E
83,0.2182154906913638,B
84,0.30108157731592655,B
85,0.34734389861114323,D
86,0.15209990344010293,A
87,0.392813429934904,D
88,0.16627180762588978,B
89,0.6366071014199406,D
90,0.09319414547644556,B
91,0.5741323672700673,B
92,0.2800035974942148,C
93,0.34432258922606707,B
94,0.5830109994858503,A
95,0.8524931820575148,B
96,0.5454379233997315,A
97,0.45532744680531323,A
98,0.24643220682628453,C
99,0.4801893224939704,A
100,0.9150026820134372,A
