id,value,category
1,0.7466130489483476,D
2,0.32092122826725245,C
3,0.6661206826101989,E
4,0.4655160454567522,E
5,0.17559144250117242,D
6,0.7752945006359369,A
7,0.20454309764318168,B
8,0.9974506087601185,D
9,0.9067942299880087,D
10,0.004622436594218016,E
11,0.7834222870878875,B
12,0.8084966656751931,D
13,0.397188471397385,B
14,0.7479372338857502,E
15,0.10901431064121425,B
16,0.3457904038950801,A
17,0.6300567486323416,C
18,0.4183756907004863,B
19,0.37059157248586416,E
20,0.1787546093109995,A
21,0.34234599862247705,C
22,0.14401493617333472,B
23,0.5610700256656855,D
24,0.3734072104562074,C
25,0.7143986779265106,B
26,0.8243900814559311,D
27,0.29097908618859947,C
28,0.9489674575161189,B
29,0.23866868717595935,B
30,0.34762221691198647,A
31,0.7349157345015556,C
32,0.013696879148483276,C
33,0.07646631030365825,D
34,0.4438571739010513,B
35,0.11581613309681416,C
36,0.7652397765778005,A
37,0.14962127059698105,C
38,0.32446483708918095,A
39,0.5454557808116078,E
40,0.6979421961586922,D
41,0.48334009828977287,B
42,0.3187877028249204,B
43,0.7697528721764684,B
44,0.2461764777544886,D
45,0.6813758597709239,D
46,0.2601045712362975,E
47,0.2530860039405525,E
48,0.9855559493880719,D
49,0.5755295229610056,A
50,0.52489951136522,E
51,0.7789009769912809,B
52,0.6032178048044443,E
53,0.3137275115586817,D
54,0.7759442750830203,C
55,0.6016030586324632,B
56,0.4085998630616814,C
57,0.7979876834433526,A
58,0.08204727713018656,E
59,0.2425191116053611,B
60,0.2476576727349311,D
61,0.8412081573624164,D
62,0.6640845972578973,A
63,0.18705665413290262,C
64,0.48802436352707446,E
65,0.5893163520377129,B
66,0.4655624262522906,E
67,0.8768216143362224,C
68,0.9887067920062691,E
69,0.5564915824215859,B
70,0.32581992261111736,A
71,0.35585019551217556,B
72,0.2669513204600662,C
73,0.036506492644548416,D
74,0.3429153764154762,B
75,0.243258454836905,D
76,0.20349870971404016,E
77,0.03771427273750305,A
78,0.10423316713422537,A
79,0.42121456074528396,A
80,0.6762368066702038,D
81,0.36676220525987446,B
82,0.9482038053683937,A
83,0.5033425469882786,A
84,0.33754413737915456,D
85,0.04173749662004411,D
86,0.5601962737273425,E
87,0.34147114655934274,B
88,0.49757214984856546,E
89,0.8775054139550775,E
90,0.9227205128408968,D
91,0.5930155026726425,D
92,0.6848528329282999,D
93,0.8007312777917832,E
94,0.8194623305462301,A
95,0.21776632801629603,A
96,0.658040022244677,A
97,0.0958416759967804,A
98,0.7635087855160236,C
99,0.04334789118729532,E
100,0.014227424282580614,A
