id,value,category
1,0.7429456822574139,A
2,0.4830752070993185,C
3,0.3083170840982348,B
4,0.8203183861915022,A
5,0.6497371990699321,E
6,0.5653988532721996,B
7,0.8480620072223246,A
8,0.18815004522912204,D
9,0.573609009385109,E
10,0.3865530726034194,C
11,0.1161641706712544,C
12,0.7415102734230459,D
13,0.7290399945341051,B
14,0.0930671354290098,B
15,0.4634655392728746,D
16,0.6223233141936362,C
17,0.49723241478204727,C
18,0.6171388134825975,A
19,0.6816378280054778,D
20,0.32619239995256066,D
21,0.7541567347943783,C
22,0.687678792513907,B
23,0.7609428989235312,A
24,0.27971041365526617,E
25,0.5028994088061154,C
26,0.19968932820484042,A
27,0.7958462240640074,B
28,0.7452376917935908,A
29,0.17560643912293017,A
30,0.5997883107047528,D
31,0.3462878204882145,B
32,0.9324489629361778,D
33,0.7933205729350448,D
34,0.9632422581780702,D
35,0.7428973109927028,A
36,0.694984297035262,A
37,0.02326589310541749,A
38,0.7737671209033579,C
39,0.6010822118259966,A
40,0.3698825337924063,B
41,0.8610735523980111,A
42,0.762645966373384,B
43,0.4978950812947005,D
44,0.8994897946249694,E
45,0.49554558633826673,D
46,0.16486745001748204,B
47,0.533177723409608,B
48,0.5696307884063572,C
49,0.13108473480679095,C
50,0.18510779459029436,C
51,0.7015279745683074,A
52,0.09990413975901902,A
53,0.6701004903297871,D
54,0.782437450485304,A
55,0.7678331912029535,E
56,0.46058200020343065,D
57,0.02489877981133759,D
58,0.25732342968694866,E
59,0.7923660860396922,C
60,0.2645932489540428,B
61,0.7823446760885417,B
62,0.7382475540507585,C
63,0.7577595000620931,A
64,0.8659732704982162,B
65,0.9831375214271247,A
66,0.870227943174541,C
67,0.6886076687369496,B
68,0.13595694722607732,C
69,0.09597789053805172,A
70,0.1692296271212399,C
71,0.8323318781331182,A
72,0.666699591325596,B
73,0.4128876843024045,E
74,0.46766776125878096,C
75,0.982675195671618,D
76,0.30083064176142216,D
77,0.31848274334333837,B
78,0.902582849143073,C
79,0.785100607201457,E
80,0.2995760468766093,B
81,0.8705119153019041,A
82,0.9034065913874656,E
83,0.35005190363153815,C
84,0.10031598946079612,B
85,0.543240018421784,D
86,0.5548441030550748,D
87,0.9698038802016526,B
88,0.5856561069376767,B
89,0.537180796964094,A
90,0.9160386370494962,A
91,0.8021035615820438,E
92,0.6311386502347887,D
93,0.28502198215574026,A
94,0.0017776351887732744,C
95,0.42216959223151207,E
96,0.9947544115129858,C
97,0.37843805085867643,D
98,0.3453666060231626,D
99,0.6186324951704592,A
100,0.932645914843306,A
