id,value,category
1,0.8510704904329032,B
2,0.7664758670143783,A
3,0.5853168664034456,D
4,0.6588002350181341,E
5,0.4142492711544037,A
6,0.017348519759252667,B
7,0.7488690672907978,E
8,0.36532574612647295,C
9,0.8939722401555628,A
10,0.58883612509816885,D
11,0.9113101242110133,C
12,0.016406355192884803,C
13,0.428955719107762,B
14,0.4640819700434804,A
15,0.09637128515169024,A
16,0.09622687776573002,B
17,0.9865052164532244,A
18,0.5316582433879375,E
19,0.3508770037442446,C
20,0.5793647023383528,C
21,0.8327275898773223,B
22,0.5399181405082345,E
23,0.7897177042905241,D
24,0.7002081628888845,E
25,0.6619263852480799,D
26,0.38767070253379643,C
27,0.14726790809072554,C
28,0.20286694238893688,B
29,0.46868748287670314,D
30,0.4026140260975808,D
31,0.31793941906653345,A
32,0.7913528687786311,C
33,0.8054191493429244,A
34,0.5684136284980923,A
35,0.5417110563721508,B
36,0.10434758244082332,E
37,0.1040464723482728,C
38,0.38808432617224753,A
39,0.20637625479139388,C
40,0.39901901967823505,C
41,0.6171583849936724,C
42,0.909673910588026,B
43,0.6140625618863851,A
44,0.2591941386926919,D
45,0.6762331703212112,D
46,0.9613930503837764,D
47,0.05722398357465863,C
48,0.12467084545642138,D
49,0.13821030943654478,B
50,0.633538119494915,B
51,0.9937001692596823,E
52,0.5505760125815868,C
53,0.05346770538017154,D
54,0.07265134016051888,A
55,0.5639075960498303,A
56,0.8418136939872056,D
57,0.24006374133750796,C
58,0.7123124881181866,C
59,0.8673009830527008,D
60,0.8959532750304788,B
61,0.9091577078215778,B
62,0.15232287114486098,B
63,0.5489049237221479,C
64,0.05648334068246186,A
65,0.4525441185105592,E
66,0.5915571392979473,B
67,0.9792767243925482,B
68,0.35558168054558337,B
69,0.5762636680155993,C
70,0.6423228704370558,A
71,0.08477704459801316,C
72,0.8792673209682107,B
73,0.7532326958607882,D
74,0.4562702744733542,B
75,0.9108793553896248,C
76,0.18067269609309733,E
77,0.9944411115720868,A
78,0.3970144398044795,A
79,0.8664704733528197,E
80,0.10919636278413236,E
81,0.628787984373048,B
82,0.74216809356585145,D
83,0.7547505502589047,C
84,0.2294812137261033,D
85,0.2279042664449662,B
86,0.6754813964944333,E
87,0.8909312654286623,A
88,0.49695426342077553,D
89,0.1061461481731385,A
90,0.09822066919878125,B
91,0.8152933807577938,E
92,0.9635676895268261,E
93,0.12006334075704217,B
94,0.33983141905628145,C
95,0.2580632925964892,E
96,0.034705101512372494,B
97,0.8621266656555235,A
98,0.7519623814150691,C
99,0.6660105381160975,A
100,0.5363793245051056,B
