id,value,category
1,0.9045561593957245,C
2,0.40527702029794455,A
3,0.9897844777442515,D
4,0.5099572474136949,A
5,0.9295234687160701,E
6,0.41413911897689104,E
7,0.8758568745106459,D
8,0.7512855713721365,C
9,0.019296403042972088,E
10,0.4845556612126529,D
11,0.20690293400548398,E
12,0.447909367736429,E
13,0.8772944319061935,B
14,0.016955940052866936,E
15,0.7433540483471006,C
16,0.7714140685275197,E
17,0.8782543325796723,C
18,0.9796609901823103,D
19,0.09431953402236104,A
20,0.29986689146608114,C
21,0.7898862229194492,D
22,0.14160528895445168,D
23,0.45003957813605666,C
24,0.9922777144238353,E
25,0.6755905044265091,E
26,0.6428180092480034,B
27,0.7467982845846564,A
28,0.330562565010041,A
29,0.9680112379137427,A
30,0.29583688639104366,A
31,0.5777848896104842,A
32,0.2904804463032633,C
33,0.10174423386342824,D
34,0.7317898026667535,E
35,0.05966388969682157,C
36,0.5471512612421066,E
37,0.6250205480027944,A
38,0.33064881432801485,B
39,0.9389462892431766,A
40,0.7609051594045013,A
41,0.9401275496929884,C
42,0.26715940656140447,A
43,0.9154518307186663,E
44,0.16589847463183105,C
45,0.1078852117061615,E
46,0.41356041049584746,A
47,0.25675341160967946,E
48,0.3915445718448609,C
49,0.26988822128623724,A
50,0.7610738568473607,B
51,0.22802330227568746,C
52,0.8513600726146251,E
53,0.5249724378809333,A
54,0.7970718666911125,A
55,0.8690587554592639,E
56,0.24067303794436157,E
57,0.48590694973245263,D
58,0.5893162679858506,C
59,0.3890906465239823,D
60,0.5208124832715839,D
61,0.4602457417640835,B
62,0.4009223789907992,C
63,0.12231088592670858,A
64,0.9261054375674576,D
65,0.5325910290703177,B
66,0.40382134751416743,A
67,0.8480983211193234,C
68,0.4628485147841275,E
69,0.719360988587141,A
70,0.818027262808755,B
71,0.31657248828560114,D
72,0.5684385837521404,B
73,0.14217528025619686,A
74,0.2465035303030163,A
75,0.20683473185636103,C
76,0.5470347257796675,D
77,0.7454212908633053,E
78,0.24273940362036228,B
79,0.7138280950020999,A
80,0.8429910892155021,C
81,0.37668704777024686,E
82,0.36226927721872926,A
83,0.28223395347595215,D
84,0.028191217919811606,C
85,0.1158211927395314,B
86,0.27071078144945204,B
87,0.983940870501101,E
88,0.0058079687878489494,A
89,0.10459602042101324,A
90,0.546737999189645,D
91,0.4080511573702097,D
92,0.8164577670395374,B
93,0.6130550429224968,C
94,0.7313135927543044,B
95,0.6651454211678356,B
96,0.6854126283433288,B
97,0.6311472090892494,C
98,0.043300229124724865,E
99,0.04025445762090385,B
100,0.029353713151067495,A
