id,value,category
1,0.53493908303789794,E
2,0.3192820905242115,C
3,0.8294455877039582,A
4,0.4131818050518632,B
5,0.10361423739232123,B
6,0.36048244615085423,B
7,0.9812221757601947,D
8,0.7344904362689704,C
9,0.47349352040328085,B
10,0.6024615932255983,D
11,0.54611323075369,E
12,0.2518317913636565,C
13,0.5883905477821827,C
14,0.23916867678053677,C
15,0.042403208557516336,C
16,0.8670579104218632,A
17,0.2411010165233165,C
18,0.11812848714180291,E
19,0.7463298863731325,B
20,0.31205579242669046,A
21,0.582355466671288,E
22,0.7702537800651044,C
23,0.7121754542458802,D
24,0.44490376743488014,D
25,0.7442281767725945,A
26,0.5164052981417626,E
27,0.9777155679184943,E
28,0.17409768234938383,A
29,0.2126681178342551,A
30,0.07642223685979843,A
31,0.9882719728630036,D
32,0.9630068822298199,B
33,0.3987625080626458,D
34,0.9561788032297045,A
35,0.40836782311089337,E
36,0.9106385258492082,C
37,0.42902591777965426,C
38,0.8260429440997541,D
39,0.25530102755874395,A
40,0.3614001153036952,C
41,0.29784394474700093,E
42,0.1886425807606429,D
43,0.013778392458334565,C
44,0.8842835079412907,E
45,0.3856517504900694,D
46,0.08140984596684575,B
47,0.4103416947182268,D
48,0.8236356128472835,C
49,0.3554660591762513,B
50,0.6722869989462197,D
51,0.6208185334689915,D
52,0.624445695662871,A
53,0.7238840465433896,D
54,0.03281026193872094,D
55,0.4884517479222268,B
56,0.8477822591084987,C
57,0.23332869191654027,A
58,0.3011358098592609,E
59,0.350258321268484,D
60,0.20503546576946974,A
61,0.48273336491547525,B
62,0.5496223780792207,B
63,0.8093019525986165,C
64,0.8513981560245156,B
65,0.0834300636779517,B
66,0.7897009151056409,E
67,0.8733925060369074,D
68,0.5268991151824594,E
69,0.9173286079894751,C
70,0.1268782946281135,B
71,0.03341524605639279,D
72,0.7750660954043269,A
73,0.6172741772606969,E
74,0.31522983592003584,B
75,0.4660175396129489,E
76,0.9090102552436292,B
77,0.3247090131044388,B
78,0.5386067433282733,A
79,0.8919324104208499,D
80,0.13621724746190012,E
81,0.7663634589407593,C
82,0.3073766964953393,A
83,0.9664071609731764,D
84,0.3549940234515816,C
85,0.216078998753801,E
86,0.6743035786785185,C
87,0.49024471128359437,C
88,0.48901886446401477,C
89,0.7144309103023261,A
90,0.586037061875686,E
91,0.03572035091929138,E
92,0.04707641759887338,A
93,0.8016065859701484,C
94,0.6359648590441793,D
95,0.06506250496022403,A
96,0.8392862766049802,C
97,0.9094923627562821,E
98,0.9968448544386774,B
99,0.21100100316107273,D
100,0.09716631378978491,B
