id,value,category
1,0.8555867085233331,A
2,0.537356938701123,D
3,0.8874037745408714,E
4,0.6694751321338117,D
5,0.13886078144423664,E
6,0.7458832575939596,B
7,0.5440192446112633,B
8,0.8931948326062411,B
9,0.8172824915964156,E
10,0.0883998041972518,B
11,0.4337815789040178,C
12,0.36487819999456406,D
13,0.5895044109784067,B
14,0.04215868539176881,A
15,0.5756347267888486,A
16,0.5061663901433349,D
17,0.3870005172211677,B
18,0.008511461084708571,B
19,0.871655349386856,D
20,0.8633986802306026,E
21,0.5186285886447877,C
22,0.2065908065997064,B
23,0.4390620859339833,A
24,0.8679019759874791,C
25,0.7714646691456437,D
26,0.6197604613844305,C
27,0.03515085647813976,E
28,0.042546148877590895,B
29,0.8531256930436939,E
30,0.18567756982520223,D
31,0.5689301223028451,E
32,0.4631816337350756,C
33,0.49127317243255675,C
34,0.041634954046458006,A
35,0.7277186773717403,B
36,0.9965183094609529,E
37,0.01349319308064878,E
38,0.5967909698374569,E
39,0.28636159119196236,C
40,0.26904618507251143,D
41,0.556348035344854,D
42,0.25734200701117516,D
43,0.22045467444695532,A
44,0.2945558240171522,C
45,0.5089326947927475,E
46,0.4387610196135938,B
47,0.46242725383490324,E
48,0.6515005300752819,A
49,0.8129888093098998,D
50,0.08065588702447712,C
51,0.6415592911653221,D
52,0.4615893748123199,B
53,0.28622970916330814,D
54,0.09382812678813934,A
55,0.2949301050975919,D
56,0.8724770147819072,B
57,0.4380997729022056,A
58,0.1717452541925013,E
59,0.16948053403757513,A
60,0.1524133977945894,C
61,0.35828631510958076,A
62,0.7638866622000933,A
63,0.38465930079109967,A
64,0.17352033802308142,C
65,0.5402128589339554,C
66,0.4412070959806442,D
67,0.5273601918015629,A
68,0.4962881056126207,B
69,0.7447539346758276,B
70,0.4567623676266521,D
71,0.41375670582056046,A
72,0.045194681035354733,D
73,0.6766654832754284,A
74,0.20485357544384897,B
75,0.5869594214018434,E
76,0.7551627440843731,D
77,0.4986711803358048,E
78,0.04451350052841008,C
79,0.44498253613710403,D
80,0.10306214541196823,E
81,0.5550411753356457,C
82,0.9257150376215577,A
83,0.5766598582267761,D
84,0.3181824591010809,A
85,0.6584222360979766,E
86,0.736034546745941,D
87,0.22854973375797272,B
88,0.2725743865594268,B
89,0.5957945315167308,E
90,0.03278654278255999,D
91,0.06001480109989643,D
92,0.40687152999453247,D
93,0.023944504093378782,B
94,0.24231021385639906,C
95,0.37027435516938567,E
96,0.7389965436886996,E
97,0.7388716139830649,B
98,0.21846053330227733,D
99,0.9488456794060767,E
100,0.7941262600943446,A
