id,value,category
1,0.1603356944397092,B
2,0.6574713066220284,C
3,0.8648971731308848,A
4,0.40341573185287416,A
5,0.391678357264027,C
6,0.42138780443929136,A
7,0.6226226901635528,B
8,0.10027964296750724,B
9,0.85552261560224,D
10,0.5134730474092066,C
11,0.4372294470667839,E
12,0.8641495991032571,C
13,0.4799522766843438,C
14,0.2428519909735769,A
15,0.9707735683768988,A
16,0.8024895819835365,B
17,0.8045135077554733,C
18,0.4455255058128387,B
19,0.08617185172624886,D
20,0.18124449020251632,D
21,0.25604678387753665,C
22,0.730249791406095,C
23,0.8281405449379236,C
24,0.10936223180033267,C
25,0.34644632204435766,B
26,0.47922308067791164,A
27,0.5525032188743353,C
28,0.33328916830942035,C
29,0.7592596665490419,C
30,0.8657792101148516,B
31,0.6327230399474502,D
32,0.3644024070817977,A
33,0.9521404406987131,D
34,0.9939252890180796,D
35,0.6667782557196915,C
36,0.25176218524575233,C
37,0.7124008883256465,B
38,0.9065494406968355,D
39,0.22729534562677145,C
40,0.8897130952682346,B
41,0.9816105442587286,C
42,0.2044518196489662,A
43,0.834786175051704,A
44,0.1669058669358492,D
45,0.01812168979085982,B
46,0.3441466863732785,C
47,0.3568036751821637,C
48,0.7239376585930586,B
49,0.6214100506622344,E
50,0.9604670484550297,B
51,0.9546251781284809,E
52,0.9022396870423108,C
53,0.2684621764346957,C
54,0.705381554318592,E
55,0.8394561926834285,C
56,0.7398270471021533,D
57,0.3099809428676963,C
58,0.7109836202580482,D
59,0.7723565986379981,A
60,0.014546197839081287,C
61,0.33445970132015646,C
62,0.7907764711417258,B
63,0.14299762505106628,E
64,0.6994746646378189,B
65,0.5552432388067245,A
66,0.443852748721838,A
67,0.9565844957251102,D
68,0.9890597255434841,C
69,0.7118838145397604,B
70,0.9906143359839916,A
71,0.11276907310821116,E
72,0.8854305853601545,B
73,0.6210363246500492,D
74,0.2591136188711971,E
75,0.9401178788393736,A
76,0.3729125582613051,C
77,0.5793426688760519,B
78,0.089017144870013,E
79,0.17918174248188734,E
80,0.6805276405066252,A
81,0.5902085399720818,C
82,0.8066052200738341,D
83,0.30963319982402027,E
84,0.761047959793359,B
85,0.2700468401890248,C
86,0.18238666583783925,D
87,0.43764672707766294,E
88,0.4857816288713366,E
89,0.9874909790232778,C
90,0.48952001449652016,C
91,0.8387859971262515,A
92,0.6391777605749667,C
93,0.17797248647548258,E
94,0.16568718547932804,D
95,0.6799994192551821,D
96,0.24828051938675344,E
97,0.8358216690830886,D
98,0.216583400266245,A
99,0.03554628347046673,D
100,0.6509108995087445,A
