id,value,category
1,0.8433161578141153,D
2,0.27405787352472544,E
3,0.008493229746818542,A
4,0.32176376855932176,B
5,0.7651341338641942,B
6,0.8695038862060755,A
7,0.060773743549361825,A
8,0.24703365261666477,A
9,0.6695456032175571,C
10,0.6401583845727146,B
11,0.037697235587984324,C
12,0.07812486938200891,E
13,0.8953002139460295,C
14,0.8751033064909279,D
15,0.0895542660728097,E
16,0.6288842970971018,C
17,0.7512792088091373,E
18,0.9176740476395935,E
19,0.14833377907052636,D
20,0.6186367296613753,E
21,0.4048193348571658,B
22,0.9295729564037174,E
23,0.5185351348482072,C
24,0.87611801805906,E
25,0.6513398042879999,A
26,0.6856998051516712,D
27,0.2882288524415344,C
28,0.7538718979340047,D
29,0.5420452610123903,B
30,0.7701767566613853,B
31,0.8925234926864505,D
32,0.39718607254326344,B
33,0.3136923126876354,A
34,0.02186926221475005,A
35,0.5950324276927859,B
36,0.5264374990947545,D
37,0.43918988201767206,E
38,0.6598919478710741,A
39,0.6142326812259853,A
40,0.6958376879338175,D
41,0.49218985438346863,B
42,0.639391676755622,E
43,0.25358857796527445,D
44,0.6981411722954363,E
45,0.2967952564358711,C
46,0.6923340614885092,E
47,0.7334130371455103,B
48,0.8996753285173327,A
49,0.13129721186123788,B
50,0.785362825030461,C
51,0.22887646476738155,E
52,0.43309923307970166,D
53,0.8096838253550231,E
54,0.17091998853720725,B
55,0.5747533473186195,E
56,0.16252768924459815,C
57,0.09794653812423348,C
58,0.28867749380879104,B
59,0.7204605634324253,B
60,0.5441003248561174,C
61,0.34161947132088244,C
62,0.4901224388740957,A
63,0.1675278835464269,C
64,0.15506262937560678,C
65,0.5339892888441682,C
66,0.6337311470415443,C
67,0.17960683186538517,D
68,0.5597256785258651,B
69,0.25148238241672516,B
70,0.814361514756456,C
71,0.09092260058969259,B
72,0.02052710158750415,C
73,0.9185413983650506,E
74,0.3751267706975341,E
75,0.6333665556740016,A
76,0.24809186812490225,D
77,0.6949583536479622,A
78,0.41226950054988265,E
79,0.28570056869648397,B
80,0.3656896371394396,C
81,0.8846498464699835,E
82,0.3474121023900807,C
83,0.17528404877521098,E
84,0.6747820279560983,D
85,0.07150223385542631,C
86,0.6852270842064172,B
87,0.666908095125109,E
88,0.9681685387622565,E
89,0.6312672314234078,B
90,0.5696961027570069,A
91,0.8036391003988683,A
92,0.7811790993437171,A
93,0.6791149417404085,C
94,0.49152674665674567,B
95,0.23652289737947285,E
96,0.45590283419005573,D
97,0.7770085986703634,E
98,0.02879134309478104,B
99,0.5433631646446884,D
100,0.05352042010053992,A
