id,value,category
1,0.508204068755731,A
2,0.8816353355068713,B
3,0.18044242030009627,E
4,0.06923450576141477,B
5,0.39581512892618775,C
6,0.5347740540746599,D
7,0.2291476691607386,A
8,0.9259583638049662,B
9,0.9546063845045865,A
10,0.46038226084783673,E
11,0.4049418761860579,A
12,0.6709018577821553,D
13,0.04258226556703448,E
14,0.9765410488471389,A
15,0.3503840481862426,D
16,0.6123404644895345,E
17,0.12282351194880903,A
18,0.019812824903056026,C
19,0.812150816200301,E
20,0.285701495828107,B
21,0.14355036686174572,B
22,0.24386902060359716,B
23,0.7249564824160188,D
24,0.34525747247971594,D
25,0.7110298071056604,C
26,0.5306211258284748,B
27,0.41663140314631164,B
28,0.8822123180143535,A
29,0.7689319292549044,C
30,0.47949226503260434,A
31,0.5021066612098366,D
32,0.8639009594917297,D
33,0.04568079276941717,C
34,0.48389356140978634,E
35,0.14014195720665157,B
36,0.43986710673198104,B
37,0.804448954295367,E
38,0.1023051633965224,A
39,0.8759654895402491,D
40,0.14354990888386965,E
41,0.8710609313566238,C
42,0.3732276314403862,C
43,0.3943025842308998,C
44,0.65645513497293,D
45,0.27347960812039673,E
46,0.987560554407537,C
47,0.7821396864019334,C
48,0.5002875393256545,B
49,0.4240187418181449,B
50,0.4583198637701571,E
51,0.09843705897219479,E
52,0.956986227305606,A
53,0.1120115458033979,A
54,0.6424355329945683,A
55,0.8438777590636164,D
56,0.6017885878682137,B
57,0.2403789833188057,B
58,0.942251008702442,E
59,0.8976082790177315,A
60,0.05766306142322719,E
61,0.7778170837555081,D
62,0.3689229739829898,E
63,0.18365758610889316,B
64,0.4899409224744886,A
65,0.36370343738235533,D
66,0.49223195435479283,A
67,0.3335581717547029,D
68,0.6013468911405653,E
69,0.6612498196773231,C
70,0.3922349875792861,D
71,0.12144576525315642,A
72,0.09654161729849875,B
73,0.18852859339676797,C
74,0.02006183099001646,C
75,0.8258993404451758,E
76,0.3761521289125085,C
77,0.862757142400369,D
78,0.8198357799556106,E
79,0.15803887695074081,C
80,0.68066819710657,A
81,0.754077558638528,D
82,0.8188867687713355,E
83,0.9374068717006594,A
84,0.25896384846419096,C
85,0.2822922475170344,C
86,0.042326913215219975,B
87,0.6646348040085286,A
88,0.42821871931664646,B
89,0.18758849892765284,A
90,0.5554974272381514,C
91,0.25842347647994757,E
92,0.10889590322040021,D
93,0.7556428927928209,A
94,0.8589012150187045,B
95,0.6986313979141414,C
96,0.8668429891113192,C
97,0.9052231190726161,A
98,0.028274952434003353,E
99,0.46045787120237947,E
100,0.456999376649037,D
