id,value,category
1,0.0149333905428648,A
2,0.1247668785508722,B
3,0.9746224046684802,B
4,0.8101326329633594,A
5,0.6559399717953056,A
6,0.6036427905783057,C
7,0.9098776704631746,C
8,0.920698871370405,C
9,0.1423272886313498,C
10,0.6889231402892619,D
11,0.03647573525086045,C
12,0.6038196631707251,A
13,0.4403484812937677,C
14,0.8086439247708768,D
15,0.8438492584973574,A
16,0.3546772280242294,B
17,0.8174211943987757,C
18,0.027443687664344907,C
19,0.7254626252688468,E
20,0.15352922142483294,D
21,0.780719572911039,C
22,0.24391458346508443,E
23,0.1486816389951855,A
24,0.438680374994874,A
25,0.8119761645793915,E
26,0.35498627508059144,C
27,0.4882213221862912,E
28,0.8728875396773219,E
29,0.005416293861344457,D
30,0.34467725921422243,D
31,0.32925314200110734,A
32,0.05337570863775909,E
33,0.8094085468910635,B
34,0.8750700133386999,E
35,0.18584937741979957,C
36,0.7865396770648658,E
37,0.40699771139770746,C
38,0.08623907808214426,C
39,0.7485218781512231,B
40,0.8276551999151707,E
41,0.1008495835121721,A
42,0.6815778189338744,B
43,0.9998292946256697,D
44,0.6597889463882893,C
45,0.8252998199313879,B
46,0.6068575116805732,B
47,0.9393924460746348,A
48,0.7782980646006763,C
49,0.21860213857144117,D
50,0.2140247628558427,A
51,0.27027157810516655,C
52,0.9031940528657287,E
53,0.5597420488484204,E
54,0.8517487442586571,A
55,0.06863894825801253,B
56,0.15332155185751617,C
57,0.2223530865740031,D
58,0.4209090592339635,C
59,0.7752893853466958,A
60,0.8290469688363373,A
61,0.5958167880307883,A
62,0.1499072457663715,A
63,0.9788284490350634,D
64,0.7473007394000888,E
65,0.7921636430546641,D
66,0.8997836585622281,E
67,0.6994854563381523,B
68,0.9943105352576822,A
69,0.7922299453057349,B
70,0.668238254962489,A
71,0.6157119723502547,D
72,0.5861033145338297,B
73,0.09883610461838543,E
74,0.586438869824633,B
75,0.9911823775619268,D
76,0.9730508143547922,A
77,0.2682327788788825,A
78,0.7143529080785811,D
79,0.5867307810112834,E
80,0.08606690308079123,C
81,0.39736796682700515,D
82,0.4959499896503985,A
83,0.7983262399211526,B
84,0.7932302902918309,D
85,0.4868932361714542,A
86,0.6295367362909019,E
87,0.6328561776317656,D
88,0.01109461858868599,C
89,0.05297546461224556,E
90,0.8858309017959982,D
91,0.7258245700504631,E
92,0.25880351942032576,D
93,0.2504357371944934,B
94,0.24244148307479918,D
95,0.32936131255701184,C
96,0.03592164255678654,E
97,0.5855076843872666,C
98,0.6805803100578487,D
99,0.20304263825528324,E
100,0.5709735520649701,E
