id,value,category
1,0.65832514106296,C
2,0.9800898677203804,B
3,0.44937805156223476,A
4,0.03490146901458502,E
5,0.8548856345005333,B
6,0.8624311415478587,A
7,3.341902047395706e-4,A
8,0.3154350456316024,E
9,0.9619025003630668,E
10,0.6745263577904552,C
11,0.9869928052648902,E
12,0.8242296774405986,B
13,0.7891836280468851,D
14,0.26084649469703436,E
15,0.6747207690495998,B
16,0.3093991349451244,C
17,0.25183737790212035,C
18,0.6804106291383505,C
19,0.7527563762851059,A
20,0.07099695317447186,D
21,0.00471575022675097,B
22,0.30890037887729704,E
23,0.013443492585793138,D
24,0.9835363780148327,E
25,0.7634736797772348,B
26,0.012214720482006669,A
27,0.7945435191504657,D
28,0.7467202581465244,D
29,0.31364294956438243,A
30,0.30835678963921964,D
31,0.6991352264303714,E
32,0.4964930273126811,C
33,0.35527281532995403,E
34,0.6477338110562414,B
35,0.33364867442287505,B
36,0.6622906574048102,E
37,0.6978822867386043,B
38,0.07399838627316058,B
39,0.16221791179850698,B
40,0.6753813915420324,B
41,0.3135650525800884,D
42,0.9285497155506164,B
43,0.802414532052353,A
44,0.4478720019105822,A
45,0.12002218468114734,D
46,0.1831056426744908,D
47,0.45990747702308,A
48,0.16259451676160097,D
49,0.7386356946080923,C
50,0.651075026486069,D
51,0.9190313247963786,C
52,0.12203258951194584,C
53,0.88203204004094,B
54,0.6932999733835459,B
55,0.7867185398936272,B
56,0.11749667301774025,D
57,0.5442015279550105,A
58,0.9135793829336762,D
59,0.624390471726656,B
60,0.22820131899788976,B
61,0.472839682828635,A
62,0.6894265746232122,E
63,0.09845811943523586,E
64,0.14919741125777364,D
65,0.4730095095001161,E
66,0.7081012954004109,C
67,0.6575496280565858,B
68,0.9854991883039474,E
69,0.9100615414790809,A
70,0.14021886233240366,D
71,0.17453993228264153,A
72,0.6029238235205412,C
73,0.44036859506741166,E
74,1.5315180644392967e-4,D
75,0.6031310146208853,B
76,0.7424223942216486,B
77,0.5610773731023073,D
78,0.9041817041579634,E
79,0.013970552710816264,A
80,0.1907529253512621,D
81,0.955904177390039,D
82,0.8912896469701082,C
83,0.33770769485272467,C
84,0.09732596972025931,B
85,0.699550089193508,D
86,0.07927355286665261,D
87,0.9931029719300568,E
88,0.045743753435090184,B
89,0.5747547743376344,D
90,0.6629285095259547,E
91,0.6733079925179482,A
92,0.12951797805726528,B
93,0.3850458269007504,E
94,0.45272689941339195,C
95,0.028535312274470925,A
96,0.15688405721448362,C
97,0.2477497821673751,E
98,0.509704549331218,B
99,0.5320332883857191,D
100,0.21095667709596455,C
