id,value,category
1,0.5172863083425909,B
2,0.9064784625079483,A
3,0.8219349628780037,A
4,0.058128278935328126,D
5,0.8421311122365296,C
6,0.004762080032378435,B
7,0.41870430810377,A
8,0.4227310533169657,D
9,0.3397025978192687,C
10,0.9236582105513662,D
11,0.7407290153205395,E
12,0.6769763596821576,A
13,0.65936928684823215,C
14,0.1015203872229904,A
15,0.02928528795018792,D
16,0.45824112999252975,D
17,0.09442886989563704,D
18,0.4369283418636769,B
19,0.9153221535962075,A
20,0.9643191664945334,E
21,0.12213589949533343,C
22,0.8961358908563852,E
23,0.04911193111911416,E
24,0.19932712148874998,D
25,0.24933803617022932,B
26,0.6058045902755111,C
27,0.10517304530367255,C
28,0.578373895958066,D
29,0.06605068524368107,E
30,0.4123634025454521,B
31,0.2036165411118418,D
32,0.9325757829938084,C
33,0.6538755937945098,E
34,0.0015047858469188213,B
35,0.2443007449619472,B
36,0.9499357112217695,A
37,0.6878790080081671,A
38,0.22365379612892866,A
39,0.4464852169621736,A
40,0.180652272189036,B
41,0.7494641675148159,B
42,0.08818673924542964,B
43,0.7259175567887723,E
44,0.5600780486129224,E
45,0.36670578783378005,D
46,0.10164940939284861,D
47,0.6749263815581799,D
48,0.15876265172846615,C
49,0.576189226238057,C
50,0.051353219198063016,A
51,0.5747907860204577,A
52,0.6131598833017051,C
53,0.39359279931522906,C
54,0.5114481903146952,E
55,0.5297640273347497,A
56,0.10160120367072523,E
57,0.4070325940847397,D
58,0.8292015828192234,C
59,0.6368946991860867,D
60,0.7427997100166976,A
61,0.20971415401436388,B
62,0.1826893170364201,E
63,0.09695285954512656,E
64,0.7049745710100979,A
65,0.33520630351267755,C
66,0.1741677774116397,A
67,0.498816556064412,D
68,0.2007465553469956,D
69,0.2617935948073864,C
70,0.022022894816473126,E
71,0.13305793004110456,B
72,0.39443550375290215,A
73,0.2928175190463662,B
74,0.7490530486684293,D
75,0.4675828430335969,C
76,0.5647119195200503,A
77,0.45051753078587353,A
78,0.3765414063818753,E
79,0.03230517404153943,B
80,0.42875091708265245,A
81,0.34180413745343685,A
82,0.16638934379443526,B
83,0.7603146431501955,C
84,0.15942365350201726,A
85,0.17492651753127575,E
86,0.9941791638266295,B
87,0.06200496316887438,B
88,0.783035252476111,B
89,0.662487251451239,C
90,0.6576012924779207,C
91,0.6359340923372656,B
92,0.6584117109887302,A
93,0.8251485382206738,B
94,0.056505713146179914,B
95,0.5581312635913491,B
96,0.10530682653188705,D
97,0.8893895405344665,B
98,0.4975331996101886,C
99,0.16795509913936257,C
100,0.4463719327468425,A
