id,value,category
1,0.22689169505611062,E
2,0.9442208970431238,D
3,0.28396896412596107,B
4,0.9832394507247955,C
5,0.2513743538875133,D
6,0.11965363938361406,E
7,0.6688003591261804,E
8,0.20827863714657724,D
9,0.7560898324009031,A
10,0.9509921392891556,C
11,0.1747505117673427,A
12,0.45978384162299335,A
13,0.8000297888647765,B
14,0.7204295201227069,A
15,0.7316085384227335,A
16,0.300563731463626,D
17,0.8865268509835005,E
18,0.6409688624553382,D
19,0.8390925345011055,B
20,0.6354989176616073,B
21,0.715530339628458,D
22,0.8708895014133304,B
23,0.6911383282858878,E
24,0.3243207554332912,E
25,0.743937574326992,B
26,0.7922424108255655,E
27,0.7595360486302525,D
28,0.7626996736507863,D
29,0.2988569720182568,E
30,0.6926349599380046,C
31,0.2876680779736489,C
32,0.6077775985468179,A
33,0.6658060976769775,C
34,0.8085981879848987,A
35,0.9999406465794891,B
36,0.5039289384149015,E
37,0.9111798626836389,E
38,0.5781394983641803,A
39,0.04050597106106579,A
40,0.3412448379676789,C
41,0.3049688166938722,E
42,0.17827833630144596,C
43,0.2543714896310121,D
44,0.2234228658489883,E
45,0.07038024347275496,C
46,0.2682985884603113,A
47,0.4278660328127444,D
48,0.2991274669766426,A
49,0.165242871735245,A
50,0.29009381076321006,A
51,0.6898073444608599,A
52,0.8783349001314491,D
53,0.5018645008094609,D
54,0.16704284097068012,C
55,0.6357738336082548,D
56,0.5145145228598267,D
57,0.820316327502951,E
58,0.20136412046849728,E
59,0.012921464862301946,C
60,0.5709861805662513,E
61,0.7457042157184333,C
62,0.9355676176492125,A
63,0.7498054322786629,C
64,0.6083445521071553,C
65,0.8214241582900286,C
66,0.7205379453953356,B
67,0.4711698468308896,A
68,0.8470397673081607,A
69,0.47618687921203673,C
70,0.374907030723989,E
71,0.13782065641134977,B
72,0.47887820610776544,B
73,0.3750001697335392,C
74,0.907022661762312,E
75,0.28136147325858474,A
76,0.1093840270768851,B
77,0.9299323863815516,E
78,0.3881263092625886,D
79,0.5335441043134779,E
80,0.4884772745426744,E
81,0.08679866045713425,E
82,0.74958003195934,E
83,0.5417210308369249,A
84,0.7536408954765648,A
85,0.43364279717206955,A
86,0.8788048652932048,E
87,0.01507656741887331,D
88,0.3812743043527007,E
89,0.888821680098772,D
90,0.2067046402953565,B
91,0.7236056542024016,E
92,0.691231113858521,A
93,0.8252981326077133,E
94,0.9936634430196136,C
95,0.4197996810544282,A
96,0.25054018991068006,E
97,0.49643690045922995,A
98,0.5395015920512378,B
99,0.129680736688897,A
100,0.8982934004161507,A
