id,value,category
1,0.7903231126256287,A
2,0.8940259497612715,C
3,0.07469236943870783,D
4,0.6731277350336313,C
5,0.996621829457581,D
6,0.14335904107429087,A
7,0.5668340737465769,A
8,0.7486263976898044,A
9,0.20044914027675986,D
10,0.16805192874744534,D
11,0.06744787748903036,C
12,0.9203648366965353,C
13,0.052197855431586504,E
14,0.05199502920731902,C
15,0.1295186853967607,E
16,0.9950961780268699,D
17,0.1680133396293968,B
18,0.49530749511905015,A
19,0.4038451991509646,A
20,0.30738071887753904,B
21,0.2608671928755939,A
22,0.48728796374052763,E
23,0.15731490403413773,A
24,0.5813140198588371,E
25,0.556089383084327,D
26,0.3441328266635537,C
27,0.006051499163731933,A
28,0.6301364207174629,E
29,0.7562481411732733,D
30,0.5566828635055572,D
31,0.6815061590168625,D
32,0.31686522625386715,E
33,0.7983436081558466,B
34,0.17750682611949742,E
35,0.05634095659479499,E
36,0.32755263592116535,A
37,0.9769984050653875,A
38,0.7527644836809486,B
39,0.5139355643186718,A
40,0.8428296055644751,E
41,0.009022840531542897,D
42,0.9733361597172916,C
43,0.40255687036551535,C
44,0.7355100701097399,C
45,0.1199222644791007,D
46,0.49840284674428403,A
47,0.4837070317007601,A
48,0.8568572525400668,E
49,0.052430306328460574,A
50,0.27738158497959375,E
51,0.8802970771212131,B
52,0.9031362754758447,B
53,0.9385251633357257,D
54,0.02799753355793655,A
55,0.2952832356095314,D
56,0.9920240479987115,E
57,0.94596286211162806,B
58,0.4392588217742741,A
59,0.7990758244413882,D
60,0.3893176466226578,A
61,0.8775818892754614,B
62,0.5920271407812834,D
63,0.5367758825886995,E
64,0.6270750416442752,E
65,0.973367225844413,E
66,0.14940870692953467,A
67,0.16911825025454164,C
68,0.7109949551522732,B
69,0.3959757622797042,E
70,0.18854754441417754,E
71,0.27893018000759184,D
72,0.12564584170468152,B
73,0.9767904567997903,C
74,0.04129970562644303,D
75,0.7098769322037697,D
76,0.25354337878525257,E
77,0.9013148965314031,E
78,0.06488515855744481,D
79,0.8040276672691107,B
80,0.029651061166077852,B
81,0.8854068338405341,C
82,0.9875617744401097,A
83,0.6318898627068847,D
84,0.11810107063502073,E
85,0.39400036656297743,A
86,0.6206819624640048,B
87,0.21483772224746644,B
88,0.24478098517283797,C
89,0.24728108500130475,B
90,0.9732341440394521,D
91,0.40738282445818186,A
92,0.13055565464310348,A
93,0.3130601558368653,B
94,0.6540511881466955,B
95,0.5581792558077723,E
96,0.8764568036422133,D
97,0.8921376734506339,A
98,0.7588873978238553,E
99,0.050418187864124775,E
100,0.24372567795217037,C
