id,value,category
1,0.15140119404532015,A
2,0.8034437091555446,D
3,0.8169832699932158,B
4,0.37997219362296164,B
5,0.14149822643958032,B
6,0.12259136629290879,E
7,0.18629157915711403,E
8,0.7319897506386042,B
9,0.1102694058790803,C
10,0.0658052924554795,D
11,0.41279446007683873,A
12,0.23673028429038823,A
13,0.5055927857756615,D
14,0.5472398065030575,A
15,0.7596170590259135,D
16,0.37501829443499446,D
17,0.9084565520752221,D
18,0.7099308180622756,C
19,0.04586352687329054,C
20,0.5125928532797843,A
21,0.9043452607002109,C
22,0.27793610258959234,D
23,0.3423751776572317,A
24,0.47058423864655197,C
25,0.15946251060813665,D
26,0.7798451625276357,E
27,0.14702699310146272,B
28,0.619709714083001,A
29,0.6083098130766302,D
30,0.053805304458364844,D
31,0.9828744411934167,A
32,0.915143275866285,A
33,0.19884549174457788,E
34,0.3190316923428327,D
35,0.17499687196686864,D
36,0.38525995146483183,B
37,0.6731527189258486,C
38,0.9720988243352622,C
39,0.8312077596783638,A
40,0.12973720277659595,B
41,0.8930878306273371,A
42,0.42342347418889403,C
43,0.6579778681043535,D
44,0.7669405264314264,E
45,0.6646833231206983,B
46,0.396617742953822,E
47,0.958366957725957,A
48,0.9179031704552472,B
49,0.7121017687022686,D
50,0.29176758835092187,A
51,0.2395033200737089,B
52,0.6417732420377433,B
53,0.08215769566595554,D
54,0.09201528411358595,E
55,0.11672486225143075,D
56,0.12639124505221844,C
57,0.17558971466496587,A
58,0.4062924487516284,A
59,0.354297551792115,A
60,0.4937052533496171,B
61,0.5762916882522404,E
62,0.44993417453952134,A
63,0.3016080108936876,E
64,0.7034055618569255,C
65,0.8497207697946578,B
66,0.9748999916482717,C
67,0.5551624640356749,E
68,0.45054744416847825,A
69,0.22279132879339159,B
70,0.9653865010477602,D
71,0.7871827802155167,B
72,0.7284811863210052,A
73,0.19888544967398047,D
74,0.6522775862831622,D
75,0.7640377918723971,D
76,0.2708145612850785,A
77,0.19959951634518802,A
78,0.553141285199672,B
79,0.8486080809962004,D
80,0.9948171707801521,A
81,0.8673490174114704,A
82,0.5647788799833506,C
83,0.8938393739517778,E
84,0.16367214801721275,E
85,0.9122933575417846,C
86,0.8433851560112089,A
87,0.3266821226570755,E
88,0.56665232591331,E
89,0.5665290604811162,E
90,0.9138243671040982,A
91,0.8625943097285926,D
92,0.18919736985117197,B
93,0.7892440122086555,D
94,0.9040724604856223,A
95,0.14490367379039526,B
96,0.31204367452301085,B
97,0.9031722997315228,E
98,0.8159326605964452,B
99,0.29702891036868095,D
100,0.17566843004897237,A
