id,value,category
1,0.014038988156244159,C
2,0.35089332633651793,B
3,0.9761522389017045,C
4,0.8648668343666941,B
5,0.8476347425021231,A
6,0.23343391437083483,D
7,0.9100429082754999,B
8,0.7685498800128698,D
9,0.4788772335741669,A
10,0.15066437446512282,D
11,0.5173743807245046,D
12,0.03893385617993772,E
13,0.8335468915756792,E
14,0.30483404267579317,E
15,0.6004604008048773,A
16,0.14483700739219785,C
17,0.16588910366408527,A
18,0.916188828414306,B
19,0.36072648176923394,C
20,0.09256453579291701,B
21,0.548890816513449,D
22,0.920501459389925,E
23,0.899012194480747,E
24,0.915285075083375,C
25,0.5702491905540228,D
26,0.1331726151984185,E
27,0.3294818450231105,D
28,0.396233850158751,E
29,0.225779939442873,A
30,0.3125075639691204,A
31,0.9054459617473185,C
32,0.77800566656515,B
33,0.13972616428509355,C
34,0.1471716738305986,A
35,0.2388307631481439,C
36,0.5252179014496505,B
37,0.7196438852697611,A
38,0.95406533498317,B
39,0.06336060957983136,B
40,0.440096587408334,C
41,0.6135585978627205,E
42,0.16061319271102548,D
43,0.3720080819912255,E
44,0.7442752553615719,C
45,0.7324128004256636,B
46,0.9709904505871236,B
47,0.12064852751791477,C
48,0.7630677614361048,A
49,0.6030184989795089,A
50,0.45635308395139873,D
51,0.12140416167676449,A
52,0.6367619831580669,E
53,0.19242488616146147,A
54,0.00837833946570754,B
55,0.9677407017443329,A
56,0.06852750643156469,D
57,0.8981484705582261,B
58,0.061140520963817835,D
59,0.7513495832681656,A
60,0.15328645473346114,A
61,0.7290779533796012,B
62,0.6978852767497301,E
63,0.09709865204058588,B
64,0.398984604049474,E
65,0.5809375769458711,E
66,0.32757677999325097,D
67,0.5082740606740117,C
68,0.3907202365808189,C
69,0.5420450023375452,C
70,0.2422196427360177,A
71,0.14027905138209462,E
72,0.09318984881974757,E
73,0.6226773613598198,C
74,0.10686047677882016,D
75,0.6470090509392321,B
76,0.9499952031765133,A
77,0.6892021992243826,B
78,0.7030839449726045,A
79,0.7657334143295884,E
80,0.7861586920917034,C
81,0.003625876735895872,E
82,0.7833808804862201,B
83,0.9398095267824829,D
84,0.30361009552143514,D
85,0.34726717905141413,E
86,0.28389509371481836,D
87,0.34605501033365726,D
88,0.5489433670882136,E
89,0.8841356213670224,D
90,0.4203336692880839,B
91,0.4466533288359642,A
92,0.7104728955309838,D
93,0.9285702055785805,E
94,0.7864571518730372,A
95,0.446631119819358,C
96,0.547977645881474,D
97,0.9798501015175134,B
98,0.9321193657815456,C
99,0.6242255948018283,D
100,0.6125290715135634,B
