id,value,category
1,0.697676814161241,C
2,0.7275441454257816,B
3,0.3892286494374275,D
4,0.7591978274285793,D
5,0.021116027608513832,D
6,0.9244772160891443,D
7,0.6611402782145888,B
8,0.5752300461754203,C
9,0.9821929333265871,C
10,0.409200826426968,B
11,0.7836873845662922,D
12,0.5069068195298314,D
13,0.5001712124794722,A
14,0.7637725786771625,C
15,0.7705036865081638,C
16,0.20276321726851165,D
17,0.6332515445537865,E
18,0.5560807085130364,D
19,0.39976248145103455,B
20,0.06425890210084617,C
21,0.11108233593404293,B
22,0.01723221968859434,E
23,0.4458680043462664,D
24,0.4712185054086149,C
25,0.014618061482906342,C
26,0.45501338178291917,B
27,0.8849641075357795,B
28,0.7056171107105911,D
29,0.29095887299627066,A
30,0.2962248967960477,B
31,0.004016185645014048,D
32,0.3475722905714065,C
33,0.12213150691241026,A
34,0.2793439624365419,E
35,0.019695325987413526,D
36,0.7569868799764663,B
37,0.8908150992356241,B
38,0.43843374284915626,A
39,0.2292500955518335,A
40,0.24863848998211324,D
41,0.9331617627758533,E
42,0.23234627163037658,D
43,0.61885328986682,E
44,0.9377384297549725,C
45,0.8812447637319565,D
46,0.7427759056445211,A
47,0.037567192455753684,A
48,0.9164583825040609,D
49,0.9926249219570309,E
50,0.9171756943687797,E
51,0.881086005596444,A
52,0.16821878938935697,C
53,0.5471543518360704,B
54,0.16657366347499192,E
55,0.6284727070014924,C
56,0.23425594996660948,B
57,0.3149664343800396,B
58,0.5457151755690575,A
59,0.3993507281411439,B
60,0.014520743628963828,A
61,0.44985094061121345,D
62,0.34903685259632766,E
63,0.5444918174762279,A
64,0.8068424731027335,E
65,0.972662175539881,D
66,0.01944756507873535,D
67,0.1850881539285183,D
68,0.14229827863164246,C
69,0.20394493942148983,C
70,0.3858664706349373,D
71,0.3382259081117809,E
72,0.7678172264713794,E
73,0.6720387670211494,A
74,0.5885429137852043,C
75,0.7979752782266587,D
76,0.0203885764349252,D
77,0.36442124657332897,D
78,0.8250773113686591,C
79,0.13879971229471266,E
80,0.7635227164719254,E
81,0.5088567179627717,C
82,0.22492043999955058,E
83,0.8125203638337553,A
84,0.28510312433354557,B
85,0.9651238326914608,E
86,0.19769689347594976,C
87,0.5783336493186653,B
88,0.8655366133898497,B
89,0.5442442852072418,E
90,0.3914623276796192,B
91,0.338863514829427,D
92,0.07808216474950314,C
93,0.8125830474309623,C
94,0.9029169243294746,C
95,0.6413456585723907,D
96,0.5172093408182263,A
97,0.9487349325791001,B
98,0.6780313875060529,E
99,0.1766614152584225,B
100,0.8641098570078611,C
