id,value,category
1,0.739617062266916,B
2,0.806059692054987,E
3,0.19543830584734678,D
4,0.961154414108023,E
5,0.807718622032553,D
6,0.5539588872343302,D
7,0.7244587726891041,A
8,0.5921493370551616,D
9,0.09449323103763163,D
10,0.1871776122134179,B
11,0.8406742920633405,A
12,0.7196229354012758,C
13,0.7331342240795493,B
14,0.9207131154835224,B
15,0.017252531368285418,C
16,0.22243739012628794,B
17,0.4984337773639709,E
18,0.30703455838374794,B
19,0.9406666066497564,B
20,0.6955570853315294,A
21,0.5512856049463153,B
22,0.15994296502321959,D
23,0.8608120642602444,D
24,0.704038322204724,B
25,0.5054113746155053,A
26,0.21867658593691885,E
27,0.5973374403547496,A
28,0.8180679962970316,C
29,0.7208211428951472,B
30,0.2791223539970815,B
31,0.8877204412128776,E
32,0.8421039199456573,D
33,0.3169650488998741,B
34,0.6541637394111603,C
35,0.997571409214288,B
36,0.7499185453634709,D
37,0.5899943562690169,D
38,0.8028713723178953,C
39,0.0013900159392505884,E
40,0.6924015886615962,D
41,0.18931454373523593,C
42,0.5880426827352494,B
43,0.5159894851967692,A
44,0.6502664342988282,E
45,0.9656017939560115,B
46,0.6457499146927148,B
47,0.06662289635278285,E
48,0.516868970124051,C
49,0.281426704255864,B
50,0.2767800495494157,D
51,0.7450079224072397,C
52,0.6116297899279743,B
53,0.35040930146351457,A
54,0.08686787262558937,D
55,0.1129223327152431,B
56,0.16459969896823168,A
57,0.5882328134030104,D
58,0.05906336288899183,A
59,0.2119720191694796,B
60,0.8454075511544943,B
61,0.4710561509709805,B
62,0.6528430988546461,C
63,0.6961633702740073,C
64,0.17104951315559447,D
65,0.898733280133456,B
66,0.1513650834094733,D
67,0.8366042571142316,E
68,0.08066885685548186,D
69,0.9665952699724585,A
70,0.5492776241153479,E
71,0.1943221944384277,E
72,0.08966091508045793,E
73,0.2882777461782098,A
74,0.8478118181228638,A
75,0.9859160918276757,C
76,0.9953709535766393,B
77,0.3272659827489406,B
78,0.8044779698830098,D
79,0.3747057623695582,D
80,0.4614681222010404,E
81,0.3149447259493172,B
82,0.2099778107367456,D
83,0.5797923638019711,B
84,0.625127213774249,E
85,0.4574216587934643,D
86,0.57612569257617,D
87,0.06021101656369865,D
88,0.3096960070542991,D
89,0.25362095003947616,B
90,0.31515650800429285,A
91,0.3319467536639422,A
92,0.042487740283831954,E
93,0.7105138387996703,A
94,0.7281493910122663,E
95,0.7059186736587435,A
96,0.6081363128032535,B
97,0.6951601363252848,C
98,0.9291560109704733,A
99,0.8925983970984817,D
100,0.26843953342176974,D
