id,value,category
1,0.937725891591981,A
2,0.47594176256097853,A
3,0.7786587404552847,C
4,0.8176930132322013,D
5,0.3198676046449691,C
6,0.027903603622689843,B
7,0.9877300439402461,C
8,0.411550875287503,E
9,0.4191522595938295,B
10,0.10767230251803994,A
11,0.8410776616074145,A
12,0.23813511361368,E
13,0.10972243873402476,A
14,0.9880870841443539,D
15,0.64836480258964,E
16,0.6160640679299831,A
17,0.07720263861119747,A
18,0.2961379161570221,A
19,0.9770906576886773,E
20,0.5683184575755149,A
21,0.1684174700640142,A
22,0.495678968494758,E
23,0.8728717183694243,C
24,0.29913947847671807,C
25,0.24290166981518269,C
26,0.5473196771927178,C
27,0.497236198047176,D
28,0.9303899442311376,D
29,0.43549862783402205,D
30,0.9485073203686625,E
31,0.25531280296854675,C
32,0.0260604249779135,A
33,0.605701717082411,D
34,0.624826108571142,E
35,0.1631500271614641,A
36,0.9138933185022324,D
37,0.4881804457399994,B
38,0.7279857581015676,C
39,0.16048470698297024,D
40,0.38268382498063147,D
41,0.354331930866465,B
42,0.8129467170219868,B
43,0.5562497146893293,E
44,0.8189920720178634,C
45,0.30625965795479715,A
46,0.16523102414794266,A
47,0.41833046451210976,B
48,0.9747827684041113,B
49,0.5301136993803084,A
50,0.7503259005025029,E
51,0.29180876654572785,A
52,0.3403145463671535,E
53,0.02938014455139637,A
54,0.5795581904239953,E
55,0.6501164813525975,B
56,0.13073344621807337,C
57,0.7932140233460814,D
58,0.6903687415178865,A
59,0.569520324235782,A
60,0.34659034200012684,E
61,0.9265645684208721,D
62,0.7519143400713801,C
63,0.7871846712660044,B
64,0.5058558434247971,C
65,0.7426061001606286,B
66,0.7624229684006423,D
67,0.9991081096231937,D
68,0.36638846644200385,E
69,0.9306364092044532,A
70,0.5106905675493181,C
71,0.9289599740877748,E
72,0.045361359836533666,A
73,0.5042655668221414,B
74,0.9898301148787141,D
75,0.026629940373823047,C
76,0.4635239150375128,E
77,0.10696500004269183,E
78,0.06368477758951485,B
79,0.09872820088639855,A
80,0.7922086652833968,A
81,0.7852395970840007,A
82,0.23656409583054483,E
83,0.3340134809259325,C
84,0.919883232563734,D
85,0.13778598723001778,B
86,0.6138828955590725,C
87,0.8259415372740477,A
88,0.41957215312868357,D
89,0.7219542427919805,E
90,0.9392430791631341,E
91,0.7246660268865526,D
92,0.1250107476953417,A
93,0.9327617546077818,C
94,0.2255150000564754,C
95,0.18553887028247118,B
96,0.9578655811492354,A
97,0.11701988242566586,C
98,0.21359138702973723,E
99,0.4877892201766372,B
100,0.45170129206962883,A
