id,value,category
1,0.04407459800131619,B
2,0.378376925829798,C
3,0.8229326254222542,E
4,0.5198372649028897,D
5,0.41543723549693823,B
6,0.9423370095901191,B
7,0.23749861493706703,E
8,0.1731138452887535,B
9,0.37550475471653044,B
10,0.10917096282355487,B
11,0.4442613774444908,C
12,0.8763184654526412,D
13,0.9898973973467946,A
14,0.9178356637712568,B
15,0.1710219404194504,D
16,0.5854209284298122,C
17,0.6274634345900267,B
18,0.3881938406266272,D
19,0.7792511663865298,E
20,0.4960324577987194,C
21,0.170275412267074,D
22,0.2931409713346511,A
23,0.8619251602794975,C
24,0.44882502872496843,D
25,0.6511695049703121,C
26,0.754897064063698,E
27,0.9071558434516191,D
28,0.43142157699912786,D
29,0.9876901444513351,B
30,0.7500425446778536,B
31,0.9480994103942066,C
32,0.21465865545906126,E
33,0.5762533855158836,B
34,0.5392311909236014,B
35,0.587595344055444,B
36,0.04740435490384698,C
37,0.9320223818067461,B
38,0.5557701124344021,E
39,0.48985019070096314,C
40,0.16740161972120404,D
41,0.06621437659487128,A
42,0.3119556521996856,B
43,0.4870708805974573,D
44,0.4183554614428431,D
45,0.9956892961636186,D
46,0.5542257879860699,A
47,0.231853622244671,D
48,0.10121661401353776,B
49,0.0030600973404943943,B
50,0.46724136592820287,D
51,0.16741597116924822,A
52,0.7185807533096522,D
53,0.3308768707793206,D
54,0.1700208899565041,B
55,0.8324436314869672,D
56,0.18931471882387996,D
57,0.9907595438417047,B
58,0.9259597265627235,B
59,0.43320083734579384,B
60,0.5077028619125485,A
61,0.8872762930113822,D
62,0.3028000232297927,A
63,0.7274470217525959,E
64,0.11408919282257557,E
65,0.27227598964236677,E
66,0.7379274168051779,A
67,0.5899806644301862,E
68,0.49638853897340596,B
69,0.353882655268535,B
70,0.47691527754068375,A
71,0.8667537928558886,E
72,0.2041823340114206,B
73,0.07328361179679632,C
74,0.48279371461831033,E
75,0.36970189143903553,B
76,0.5376731804572046,D
77,0.6224149100016803,E
78,0.9474061718210578,C
79,0.6979730166494846,A
80,0.35161612275987864,E
81,0.06952262902632356,D
82,0.5157661570701748,D
83,0.9790885311085731,C
84,0.9572903646621853,D
85,0.4686406927648932,A
86,0.09198226500302553,C
87,0.16872760141268373,C
88,0.26054742699489,A
89,0.5136981573887169,A
90,0.028718684101477265,D
91,0.5581031993497163,D
92,0.8418003884144127,C
93,0.9531960811000317,B
94,0.2527157582808286,B
95,0.9002958016935736,A
96,0.9161505380179733,D
97,0.5578438786324114,C
98,0.4958680048584938,B
99,0.1362974306102842,E
100,0.4057340449653566,B
